QOO,SKU,Description,QOH,Mfg Part #,Loc,Retail,Repl Cost,YTD Units,LYR Units
,3366358,COUPLING #6 BRASS PK/5,2,60356,14A07,3.59,1.39,1,1
,3366374,CONNECTOR #10 NICKEL PK5,3,60358,14A07,2.99,0.86,,7
,3366416,CONNECTOR #6 BLACK,3,60370,14A07,2.99,0.92,,
,3366424,BEADED CHAIN #6 BLACK,2,60371,14A07,4.99,2.1,2,4
,3366440,BEADED CHAIN #6 WHITE,2,60373,14A07,4.99,2.14,1,
,3366457,CONNECTOR #6 PEWTER PK5,3,60374,14A07,2.99,0.92,,2
,3366465,CHAIN #6 ANT BRASS PK/1,2,60377,14A07,4.99,2.14,1,1
,3366473,CONNECTOR #6 ANT BR PK/5,2,60376,14A07,2.99,0.92,1,3
,3366507,SOCKET KEYLESS NICKEL,2,60400,14A07,6.99,2.77,2,1
,3366515,SOCKETPUSH THROUGH NICK,2,60401,14A07,6.99,2.77,1,2
,3366523,SOCKETTURN KNOB NICK,3,60402,14A07,6.99,2.92,1,1
1,3366531,TURN KNOB 3-WAY NICKEL,1,60403,14A07,6.99,3.08,3,3
,3366549,PULL CHAIN ON/OFF NICKEL,2,60404,14A07,6.99,3.39,1,
,3366556,PULL CHAIN 3-WAY NICKEL,2,60405,14A07,9.99,4.63,,1
,3366721,MAKE A LAMP KIT PEWTER,2,60139,14A07,17.99,8.36,,1
,3366754,PULL CHAIN WALNUT KNOB,2,60318,14A07,5.99,0.9,3,
,3366762,PULL CHAIN WHITE KNOB,2,60319,14A07,5.99,0.9,1,3
,3366770,PULL CHAIN ACRYLIC PK1,1,60320,14A07,8.99,2.01,2,1
,3366788,PULL CHAIN NATURAL PK/1,2,60321,14A07,6.99,1.09,,1
,3366796,PULL CHAIN BRASS & WHITE,2,60322,14A07,9.99,2.55,1,
,3366812,PULL CHAIN NICKEL PK/1,4,60323,14A07,5.99,1.63,,3
,3402260,BRASS PUSH-THROUGH SOCKE,2,60407,14A07,6.99,2.36,1,6
,3402278,BRASS KEYLESS SOCKET,2,60406,14A07,6.99,2.36,,
,3402286,BRASS ON-OFF TURN KNOB,2,60408,14A07,6.99,2.81,2,8
,3402294,BRASS 3-WAY TURN KNOB,4,60409,14A07,7.99,2.96,5,21
,3402302,BRASS PULL CHAIN SOCKET,2,60410,14A07,7.99,3,,7
,3402310,BRASS 3 WAY PULL SOCKET,2,60411,14A07,8.99,3.94,,2
,3466497,SOCKET W/SINGLE LEG HCKY,1,60470,14A07,5.99,2.27,,
,60362,"CONTACT PAPER3YD18""CLEAR",8,09F-C9993-12,14A08,5.99,2,4,12
,61458,"LINER SHELF CLR 12""X20'",2,PM120-C,14A08,14.99,6.55,2,8
,61461,"LINER SHELF WHT 12""X20'",4,PM120-W,14A08,14.99,6.55,3,11
,61485,"LINER SHELF CLR 12""X10'",2,SPM110C,14A08,7.99,3.29,1,6
,61486,"LINER SHELF WHT 12""X10'",3,SPM-110W,14A08,7.99,3.29,6,3
,63533,"CONTACT PAPER3YD18""WHITE",11,09F-C9953-12,14A08,5.99,2,9,22
,63680,"LINER SHELF WHT 24""X10'",4,PM210-W,14A08,14.99,6.55,5,12
,64328,"CONTACT PAPER 3YD18""PINE",13,09F-C9013-12,14A08,5.99,2,3,8
,65732,"CONTACT PAPR3YD18""WALNUT",5,09F-C9033-12,14A08,5.99,2,3,1
,66814,"CONTACT PAPR3YD18""ALMOND",10,09F-C9983-12,14A08,5.99,2,7,10
,68330,"CONTACT PAPER3YD18""R BUD",4,09F-C9E93-12,14A08,5.99,1.96,6,4
,69943,"CONTACT PAPER3YD18""FROST",11,09F-C9903-12,14A08,5.99,2,,
,6021935,CONTACT PAPER 3YD LT OAK,8,09F-C9T33-12,14A08,5.99,1.96,3,1
,6069470,"LINR20""X4'ULTRAGRIP WHIT",8,04F-C6O52-06,14A08,9.99,2.48,24,10
,6097315,LINER SHLF/DRWR12X5CLEAR,2,05F-C5T10-06,14A08,8.99,3.41,1,12
,6124101,"LINER GRIP 12""X5'ALMOND",7,05F-C6B54-06,14A08,3.99,1.24,3,2
,6124457,"LINER GRIP 20""X5'WHITE",4,05F-C6F52-06,14A08,8.99,2.2,,1
,6124507,"LINR12""X5'BEAD GRIP WHT",5,05F-C7Y52-06,14A08,3.99,1.44,15,26
,6124564,"LINER18""X5'BEAD GRIP WH",6,05F-C7K52-06,14A08,6.99,2.12,7,20
6,6124580,"LINER18""X5'BEADEDTAUPE",2,05F-C7K59-06,14A08,6.99,2.12,4,12
,6124994,"LINER 18""X4' SOLID WHITE",5,04F-C6U52-06,14A08,8.99,2.97,8,15
,6125082,"LINR18""X4'SOLID GRP TAUP",4,04F-C6U59-06,14A08,8.99,2.97,3,25
,6126254,"LINER20""X5' GRIP ALMOND",3,05F-C6F54-06,14A08,8.99,2.2,5,2
,6135362,"LINER12""X5' GRIP TAUPE",5,05F-C6B59-06,14A08,3.99,1.24,6,5
,6160287,"LINER SHELF 12""X10' BISQ",2,SPM110-Q,14A08,7.99,3.29,,
,6196562,"CONTACT PAP18""X9'PLKDTBL",6,09F-C9S23-12,14A08,5.99,1.96,,
,6196752,"CONTACT PAP18""X9'B&WGRAN",11,09F-C9Q63-12,14A08,5.99,1.96,3,11
,6215115,"LINER 12""X5' ALMOND",4,05F-C6B61-06,14A08,5.99,2.08,,9
,6215123,"LINER 12""X5' WHITE",6,05F-C6B14-06,14A08,5.99,2.08,6,37
,6215156,"LINER18""X4'BEIGE GRANITE",3,04F-C7H46-06,14A08,6.99,2.49,1,2
,6215164,"LINER 18""X4' VIRTU BLACK",5,04F-C7HR6-06,14A08,6.99,2.49,1,4
,6215180,"LINER 18""X4' KHAKI PLAID",6,04F-C7H34-06,14A08,6.99,2.49,,44
,6215198,"LINER 18""X4' ASPEN ALOE",7,04F-C7HT6-06,14A08,6.99,2.49,9,41
,6215206,"LINER20""X4'PREMIUM BLACK",6,04F-C6O51-06,14A08,9.99,2.48,5,13
,6215214,"LINER18""X 5'BEADED CHOCO",2,05F-C7K1B-06,14A08,6.99,2.12,2,3
,6321798,"SHELF LINER CLR 24""X20'",2,PM220-C,14A08,26.99,12.98,5,6
,6515530,"LINER 18""X4'BON APP GRIP",2,04F-C7H5G-06,14A08,6.99,2.49,3,32
,6515613,"LINER 18""X9'WOOD GRY ADH",13,09F-C9A8F3-12,14A08,5.99,1.96,3,6
20,3007192,WALLPLATE SWITCH 1G WHT,3,00PJ1-00W,14B01,1.39,0.33,38,42
,3007200,WALLPLATE SWITCH 2G IVY,5,00PJ2-00I,14B01,2.59,0.67,1,3
25,3007218,WALLPLATE SWITCH 2G WHT,1,00PJ2-00W,14B01,2.59,0.67,7,16
,3007226,WALLPLATE DUPLEX 1G WHT,11,00PJ8-00W,14B01,1.39,0.34,32,104
,3007234,WALLPLATE DPLX/SWTCH2GIV,17,0PJ18-00I,14B01,2.59,0.67,,1
,3007242,WALLPLTE DPL/TOGLE 2G WH,2,0PJ18-00W,14B01,2.59,0.67,,2
,3007267,WALLPLATE 1G MID BLNK IV,26,0PJ13-00I,14B01,1.59,0.33,2,7
,3007275,WALLPLATE 1G MID BLNK WH,26,0PJ13-00W,14B01,1.59,0.33,25,49
,3021342,WALPLAT MIDWY 1G TOG IVY,13,00PJ1-00I,14B01,1.39,0.33,6,10
,3029279,WALLPLATE DUPLEX 1G IVY,5,00PJ8-00I,14B01,1.39,0.34,5,22
,3194396,SWITCH DIMMER 1POLE WHT,1,MACL-153MH-WH,14B01,38.99,28.53,,
,3202173,PHONE/CABLE WALPLT 1G WH,15,88013-000,14B01,0.99,0.26,7,11
,3202181,BLANK WALLPLATE 1G WHITE,12,88014-000,14B01,1.39,0.26,33,61
,3202199,TOGGLE SWITCH WALPLT1GWH,12,88001-000,14B01,0.99,0.26,16,69
,3202207,TOGGLE SWITCH WALPLT2GWH,24,88009-000,14B01,1.99,0.5,13,34
,3202215,TOGGLE SWITCH WALPLT3GWH,12,88011-000,14B01,2.59,0.73,7,32
,3202223,RECEPTACLE WALLPLATE1GWH,11,88003-000,14B01,0.99,0.26,121,237
,3202231,RECEPTACLE WALLPLATE2GWH,3,88016-000,14B01,1.99,0.5,1,1
,3202249,SWITCH/RECP WALPLT WHT,25,88005-000,14B01,1.79,0.51,2,10
,3202256,PHONE/CABLE WALPLT 1G IV,4,86013-000,14B01,0.99,0.26,,2
,3202264,BLANK WALLPLATE 1G IVORY,14,86014-000,14B01,1.39,0.26,,10
,3202272,TOGGLE SWITCH WALPLT1GIV,17,86001-000,14B01,0.99,0.26,1,8
,3202280,TOGGLE SWITCH WALPLT2GIV,26,86009-000,14B01,1.99,0.5,1,
,3202298,TOGGLE SWITCH WALPLT3GIV,3,86011-000,14B01,2.59,0.73,,2
,3202306,WALL PLATE 2G TOG IVORY,2,86005-000,14B01,1.79,0.51,,1
,3202314,RECEPTACLE WALLPLATE1GIV,10,86003-000,14B01,0.99,0.26,10,5
,3202322,RECEPTACLE WALLPLATE2GIV,18,86016-000,14B01,1.99,0.5,,1
,3202330,DECORA WALLPLATE 1G WHT,23,80401-00W,14B01,1.39,0.28,43,33
,3202371,RECEPTACLE WALLPLATE WHT,2,80455-00W,14B01,2.99,0.58,5,4
,3202389,DECORA WALLPLATE 1G IV,8,80401-00I,14B01,1.39,0.28,1,8
,3202397,DECORA WALLPLATE 2G IV,3,80409-00I,14B01,2.59,0.58,1,
,3202413,RECEPTACLE WALLPLATE IV,4,80455-00I,14B01,2.99,0.58,,
,3202462,WALLPLATE 1G SCRWLS WHT,4,80301-W,14B01,4.99,1.89,2,15
,3202579,TOGGLE SWITCH WAL PLT IV,4,86101-000,14B01,1.99,0.5,2,
,3202587,TOGGLE SWITCH WALPLT WHT,7,88101-000,14B01,2.59,0.5,7,20
,3202595,WALLPLATE OVERSIZE 1G IV,26,86103-000,14B01,1.99,0.5,6,
,3202603,WALLPLATE OVERSIZE1G WHT,19,88103-000,14B01,2.59,0.5,14,52
,3213139,TELEPHON PLATE 1GANG ALM,4,78013-000,14B01,0.99,0.26,2,
,3213196,BLANK PLATE 1GANG LT ALM,26,78014-000,14B01,1.39,0.26,2,6
,3213303,RECEPT PLAT1GANG SNGL AL,2,78004-000,14B01,0.99,0.26,2,5
,3213337,WALL PLATE 1GANG DPLX AL,22,78003-000,14B01,0.99,0.26,8,27
,3213352,SWITCH PLATE 1GANG LT AL,5,78001-000,14B01,0.99,0.26,4,8
,3213394,BLANK PLATE 2GANG LT ALM,3,78025-000,14B01,1.79,0.51,2,8
,3213436,RECEPTACLE WALL PLT ALMN,2,78005-000,14B01,1.79,0.51,,4
,3213550,2G DECOR PLATE LT ALM,2,80409-00T,14B01,2.59,0.58,1,13
,3213576,RECEPTCLE WALLPLATE ALMD,2,80455-00T,14B01,2.99,0.58,1,1
,3214202,1G MID SZ DPLX RECEP PLT,25,00PJ8-00T,14B01,1.39,0.34,7,12
,3214228,WALLPLATE 1G MID BLANK,4,0PJ13-00T,14B01,1.59,0.33,4,5
,3214236,WALL PLATES ALMOND 2G,9,0PJ18-00T,14B01,2.59,0.67,,
2,3214244,1G MID SZ SWTCH WALPLATE,3,00PJ1-00T,14B01,1.39,0.33,3,1
,3214269,2G MID SZ SWTCH WALPLATE,6,00PJ2-00T,14B01,2.59,0.67,1,1
,3217999,WALLPLAT SCRWLS 2G WHT,2,C42-80309-0SW,14B01,9.99,4.07,,6
,3218229,WALLPLAT 4G TOGGLE WHT,2,88012-000,14B01,3.99,1.18,2,3
,3218294,WALLPLAT 4G TOGGLE IV,2,86012-000,14B01,3.99,1.18,1,
,3218419,WALLPLAT BLANK 2G WHT,4,88025-000,14B01,1.79,0.51,7,7
,3218427,WALLPLAT BLANK 2G IV,5,86025-000,14B01,1.79,0.51,,
,3220787,WLPL SNGL STD RCPT WHT,3,88004-000,14B01,0.99,0.26,10,5
,3220928,WALLPLATE 1G OUTLT IVORY,2,86004-000,14B01,0.99,0.26,1,1
,3235298,WALPLAT 2G DPLX RECP LA,5,0PJ82-00T,14B01,2.99,0.91,,
,3238326,DIVA C-L DIMMER,1,DVWCL-153PH-IV,14B01,37.99,24.79,,1
1,3288339,WALLPLT 3G STD TOG LTALM,2,78011-000,14B01,2.59,0.73,2,
,3288354,WALLPLT OVRSZ 1G TOG ALM,4,78101-00T,14B01,2.59,0.5,,1
,3288362,WALLPLT 1G OVSZ RECPT LA,5,78103-00T,14B01,2.59,0.5,5,2
,3288495,WALLPLATE 4G TOGGLE LA,2,78012-000,14B01,4.99,1.18,1,1
,3292166,WALLPLT 2G STD TOG LT AL,7,78009-000,14B01,1.79,0.5,,3
,3292174,WALLPLT 2G DUPLEX LT ALM,3,78016-000,14B01,1.79,0.5,,3
,3292190,WALPLT 2G DUPLEX MID IV,2,0PJ82-00I,14B01,2.99,0.91,,1
,3292208,WALPLAT 2G DUPLEX MID WT,13,0PJ82-00W,14B01,2.99,0.91,5,3
,3293354,WALLPLT SCRWLS DECOR LTA,2,80301-0ST,14B01,4.99,1.89,1,1
,3367158,DIMMER DIMMABLE CFL/LED,1,DVWCL-153PH-WH,14B01,36.99,24.56,3,1
,3367166,DIMMER LAMP CFL/LED,2,TTCL-100H-WH,14B01,25.99,12.7,2,1
,3466331,DIMMR SWTCH 3WY LT ALMND,5,DVWCL-153PH-LA,14B01,37.99,24.57,1,
,3501103,WALLPLAT 1DUPLX METRO BN,3,77DBN,14B01,9.99,3.77,,
,3501145,WALLPLATE 1TOG METRO BN,2,77TBN,14B01,9.99,3.77,,2
,3501178,WALLPLATE 1 TOG BRSH BRS,2,154T,14B01,5.99,1.48,2,3
,3501269,WALLPLATE 1DUPLX PB,5,163DBR,14B01,5.99,1.28,4,2
,3501301,WALLPLATE 1TOG PB,3,163TBR,14B01,5.99,1.28,,1
,3501459,WALLPLT 1DUP BN,5,163DBN,14B01,5.99,1.64,,5
,3501491,WALLPLATE 1TOG BRSHNKL,2,163TBN,14B01,5.99,1.64,2,1
,3501665,WALLPLATE 1TOG  PC,2,161T,14B01,5.99,1.1,,3
,3502127,WALLPLT IMP BEAD 1DUP AB,2,74DDB,14B01,9.99,3.82,1,
,3502168,WALLPLT IMP BEAD 1TOG AB,3,74TDB,14B01,9.99,3.77,,
,3502358,WALLPLT 1D BRSH BRASS,3,154D,14B01,5.99,1.48,8,2
,3546249,DIMM SWITCH 1POLE LT ALM,1,MACL-153MLH-LA,14B01,38.99,28.28,,
,3546264,DIMM SWITCH 1 POLE IVORY,1,MACL-153MH-IV,14B01,38.99,28.28,,
,3769213,DIMMER SWITCH BLACK,1,DVCL-153PH-BL,14B01,28.99,23.94,,
,3775475,LUMEA DIMM LED/CFL LA,2,LECL-153PH-LA,14B01,29.99,20.28,,1
,3895349,DECORA SCRWLS WALLPLT 3G,2,80311-T,14B01,13.99,5.87,,
,3895364,DECORA SCREWLS WALLPLT3G,2,80311-W,14B01,13.99,5.87,1,2
,3895539,DECORA SCREWLS WALLPLT2G,2,80309-T,14B01,9.99,4.07,,
,3897725,DIMMER DUAL CONTROL WHT,1,MA-RH-WH,14B01,25.99,19.14,,
,31031,SWTCH QT3W WH15A120/277V,6,05603-2WS,14B02,6.99,2.66,10,14
,31034,RECEPT GRND DPLX DECOR I,4,05325-0IS,14B02,3.99,1.33,1,1
,31036,SWITCH RCKR SGL POLE WHT,6,05601-2WS,14B02,3.59,1.6,9,26
,3007606,CONTROL FAN SLIDE  3SPD,2,SFSQ-FH-WH,14B02,29.99,15.53,,1
,3009110,SWITCH WIFI SMART WH 15A,2,D215S-1RW,14B02,49.99,34.01,,
,3009111,DIMMER SWITCH WIFI SMART,3,D26HD-1RW,14B02,54.99,36.24,,
,3009893,DECORA SMART WIRED SWITC,2,DD0SR-1RM,14B02,27.99,17.31,,
,3012216,COUNTDOWN TIMER WT 150W,1,MA-T51MNH-WH,14B02,54.99,27.51,2,
,3016724,AC QUIET SWITCH SNGL WHT,2,0CSB1-2WS,14B02,4.99,2.29,5,7
,3016725,AC QUIET SWTCH SNGL IVRY,2,0CSB1-2IS,14B02,4.99,2.29,,2
,3016730,AC QUIET SWTCH SNG ALMND,3,0CSB1-2TS,14B02,4.99,2.29,,
,3016732,AC QUIET SWTCH 3WAY IVRY,4,0CSB3-2IS,14B02,7.99,2.92,,3
,3016737,AC QUIET SWITCH 3WAY WHT,2,0CSB3-2WS,14B02,7.99,2.92,5,7
,3016784,AC QUIET SWITCH 4WAY WHT,2,0CSB4-2WS,14B02,15.99,7.68,1,5
,3072659,WALPLAT 1G DCR WH 10PK,2,80401-WMP,14B02,6.99,2.71,2,1
,3103116,SWITCH 3SP GRND IVY 15A,2,01755-0IS,14B02,19.99,10.55,,1
,3164647,SWITCH SP IVY20A120/277V,2,05621-2IS,14B02,12.99,5.21,,2
,3164654,SWITCH SP WHT20A120/277V,2,05621-2WS,14B02,12.99,5.21,,4
,3172103,SWTCH 2SP GRND 15A IV,2,05634-0IS,14B02,15.99,6.64,,
,3172129,SWTCH 2SP GRND 15A WHT,2,05634-0WS,14B02,15.99,6.64,,8
,3200219,WALLPLAT1G GFCI DECOR WH,19,0PJ26-00W,14B02,1.59,0.4,11,63
,3200227,WALLPLATE 1G DECORA IV,5,0PJ26-00I,14B02,1.59,0.4,,3
,3200235,WALLPLAT1G GFCI DECOR LA,4,0PJ26-00T,14B02,1.59,0.4,6,27
,3200243,WALLPLAT2G GFCI DECOR WH,4,PJ262-00W,14B02,2.59,0.88,2,2
,3201811,SWITCH GRND SP 15A IVORY,2,01451-02I,14B02,1.39,0.64,3,9
,3201829,SWITCH GRND SP 15A WHITE,18,01451-02W,14B02,1.39,0.64,27,39
,3201845,SWITCH GRND 3WAY 15A IV,24,01453-02I,14B02,2.59,1.2,,5
,3201852,SWITCH GRND 3WAY 15A WHT,11,01453-02W,14B02,2.59,1.2,7,22
,3202348,DECORA WALLPLATE 2G WHT,29,80409-00W,14B02,2.59,0.58,7,32
,3202355,DECORA SWITCH/WLPLT WHT,12,80405-00W,14B02,2.59,0.58,2,9
,3202363,DECORA WALLPLATE 3G WHT,11,80411-00W,14B02,3.59,0.89,8,10
,3202405,DECORA SWITCH/WLPLT IV,2,80405-00I,14B02,2.59,0.58,,2
,3202421,DECORA WALLPLATE 3G IV,2,80411-00I,14B02,3.59,0.89,,3
,3204922,SWITCH 4/W 15A IVORY,2,CS415-2IS,14B02,13.99,5.05,,2
,3212461,DEC DPLX RECEPT125V LTAL,4,05325-0TS,14B02,3.99,1.33,,12
,3212628,SNGL GRND SWTCH LGHT ALM,4,01451-02T,14B02,1.39,0.7,3,4
,3212651,3-WAY GRND SWTCH LGHT AL,4,01453-02T,14B02,2.59,1.2,,
,3213543,WALL PLATE ALMOND 1G,7,80401-00T,14B02,1.39,0.28,7,12
,3213568,WALL PLATE 2G ALMOND,2,80405-00T,14B02,2.59,0.58,5,2
,3213634,3G DECOR PLATE LT ALM,2,80411-00T,14B02,3.59,0.89,2,1
,3214186,DECOR3WAY SWTCH120/277V,2,05603-2TS,14B02,6.99,2.66,,12
,3215613,GRND TOGL SWITCH MLTI IV,2,01451-2IM,14B02,8.99,6.2,,1
,3215621,GRND TOGL SWITCH MLT WHT,2,01451-2WM,14B02,8.99,6.2,1,1
,3220761,TOGL SWTCH WLPLT10PK WHT,2,88001-WMP,14B02,4.99,2.35,1,1
,3220845,WALL PLAT TOGLE IVY 10PK,2,86001-IMP,14B02,4.99,2.35,,
,3220936,WALLPLAT 1G DPLX WH 10PK,2,88003-WMP,14B02,4.99,2.35,1,4
,3220951,WALLPLAT 1G DPLX IV 10PK,2,86003-IMP,14B02,4.99,2.35,,
,3267184,RECEPT RECESSD 15A WHT,2,00689-00W,14B02,14.99,5.64,1,
,3287257,RCPT DECOR TMPR 15A LTAL,7,T5325-00T,14B02,3.99,1.84,,
,3288503,SWITCH 2SP GRND 15A LTAL,13,05634-0TS,14B02,15.99,6.64,,1
,3292844,WALLPLT MID DECOR 2G IV,3,PJ262-00I,14B02,2.59,0.88,,7
,3292901,SWITCH TOGGLE 10PK LTALM,1,01451-2TM,14B02,8.99,6.75,,
,3293339,SWITCH PLATE 1G 10PK LTA,2,78001-TMP,14B02,4.99,2.35,,1
,3293347,WALLPLT 1G DPLX 10PK LTA,2,78003-TMP,14B02,4.99,2.35,,2
,3293388,SWITCH RES TOG FRAMED IV,2,RS115-ICP,14B02,2.59,1.15,,1
,3293396,SWITCH RES TOG FRAME LTA,6,RS115-TCP,14B02,2.59,1.15,,
,3293420,SWITCH RES TOG FRAMED WH,4,RS115-WCP,14B02,2.59,1.15,7,10
,3295391,SWITCH 20A DECORA LT ALM,2,05621-2TS,14B02,12.99,5.21,4,1
,3384187,TOGGLE C-L DIMMER 3-WAY,2,TGCL-153PH-WH,14B02,31.99,16.69,1,10
1,3408127,DECORA UNIV DIMMER-WHT,1,R62-06674-P0W,14B02,21.99,12.73,5,3
,3412665,TOGGLER CFL/LED DIMMR IV,1,TGCL-153PH-IV,14B02,31.99,16.84,1,9
,3414505,OCCUPANCY SENSOR WHT,3,MS-OPS2H-WH,14B02,26.99,15.34,,5
,3414513,OCCUPANCYSENSOR IV,2,MS-OPS2H-IV,14B02,26.99,15.34,,
,3414521,OCC SNSR 3WAY SWITCH WHT,1,MS-OPS5MH-WH,14B02,38.99,22.43,,
,3414554,OCCUPANCY SENSOR LRG IV,2,MS-OPS5MH-IV,14B02,36.99,22.43,,
,3415528,CFL/LED PRESET DIMMR WHT,1,SCL-153PH-WH,14B02,29.99,18.02,1,2
,3415536,CFL/LED PRESET DIMMER IV,1,SCL-153PH-IV,14B02,29.99,18.02,,
,3422375,DIMMER SLIDE SNGPOL WHT,2,C22-06672-1LW,14B02,18.99,8.1,1,2
,3423068,DIMMER SLIDE LED/CFL LA,2,R68-06674-P0T,14B02,21.99,12.73,1,2
,3423365,DIMMER SLIDE 3WAY CLRKIT,1,R50-IPL06-10M,14B02,26.99,13.89,,
,3466323,TOGGLER CFL/LED DIMMR LA,2,TGCL-153PH-LA,14B02,31.99,17.04,,3
,3466349,CFL/LED PRESET DIMMER LA,1,SCL-153PH-LA,14B02,29.99,16.42,1,3
,3501194,WALLPLT PRO-OIL BURNR1TG,2,C973T,14B02,2.99,1.38,,
,3501202,WALLPLT PRO-GAS BURNR1TG,2,C974T,14B02,2.99,1.42,,2
,3501210,WALLPLT PRO-EMERGNCY1TOG,6,C972T,14B02,2.99,1.42,,
,3502978,SWTCH DECOR CMBO3R LTALM,4,01755-0TS,14B02,19.99,10.55,,
,3509700,UNIV RCKR DIMR SLIDE,2,DSL06-1LM,14B02,25.99,15.29,2,10
,3553898,LED DIMR 150W3WAY MOTION,1,MSCL-OP153MH-W,14B02,44.99,34.88,,1
,3775459,LUMEA DIMM LED/CFL IV,1,LECL-153PH-IV,14B02,29.99,20.28,,
,3775509,LUMEA DIMM LED/CFL WH,1,LECL-153PH-WH,14B02,31.99,19.32,,
,3809688,DEC COM SWT/TR OT 15A IV,4,T5625-I,14B02,15.99,7.58,,
,3809696,DEC COM SW/TR OT 15A LT,8,T5625-T,14B02,15.99,7.58,,
,3809704,DEC COM SW/TR OT 15A  WH,2,T5625-W,14B02,15.99,7.58,,
,3839115,DIVA FAN/LIGHT SWITCH,1,DVFSQ-LFH-WH,14B02,38.99,26.08,,
,3863503,MAESTRO FAN&DIMM CONTROL,4,MACL-LFQH-WH,14B02,69.99,47.42,,
,3001566,DECORA ILLUM3WAY SWITCH,3,L5613-2LW,14B03,16.99,7.96,,
,3016727,AC QUIET SWTCH DBL IVRY,2,0CSB2-2IS,14B03,9.99,4.77,,1
,3016731,AC QUIET SWITCH DOBL WHT,2,0CSB2-2WS,14B03,9.99,4.77,4,4
,3068228,SWTCH DECORA CMBO 3RK W,2,01755-0WS,14B03,19.99,10.55,,
,3164696,OUTLET DPLX DECOR 20A WH,2,16352-0WS,14B03,9.99,4.49,1,4
,3201589,NONGROUND RECEPT 15A WHT,6,00223-00W,14B03,3.99,1.23,2,7
,3201605,GROUND RECEPTACLE 15A IV,70,05320-ICP,14B03,0.99,0.52,3,17
,3201613,GROUND RECEPTACLE 15A WH,26,05320-WCP,14B03,0.99,0.52,45,67
,3201670,3WAY SWITCH SP 15A IV,2,05241-IKS,14B03,17.99,6.98,,2
,3201704,3WAY SWITCH SP 15A WHT,3,05241-0WS,14B03,16.99,6.98,,
,3202157,TOGGLE SWITCH WALPLT1GBR,4,85001-000,14B03,0.99,0.26,1,2
,3202165,RECEPTACLE WALLPLATE1GBR,26,85003-000,14B03,0.99,0.26,7,6
,3212941,OUTLET DPLX 15 125V ALMD,6,05320-TCP,14B03,1.39,0.57,3,4
,3215472,RECEPT DPLX 15A 125V IVY,2,05320-IMP,14B03,7.99,4.69,,4
,3215480,RECEPT DPLX 15A WHT BX10,2,05320-WMP,14B03,7.99,4.69,5,9
,3215902,ROCKR SWITCH 1P 15A BLK,3,05601-2ES,14B03,3.59,1.6,,
,3215993,ROCKR SWITCH 3W 15A BLK,2,05603-2ES,14B03,6.99,2.66,1,
,3216371,DECOR DPLX RECPTL15A BLK,4,05325-0ES,14B03,3.99,1.33,,
,3216454,WALLPLATE DECORA 1G BLK,5,80401-00E,14B03,1.39,0.28,2,
,3216579,WALL PLATE DECORA 2G BLK,21,80409-00E,14B03,2.59,0.58,,
,3217783,ROTRY FAN CONTRL5AMP WHT,2,06616-00W,14B03,16.99,6.74,,2
,3218138,WALLPLAT 2G TOGLSWTCHBRN,2,85009-000,14B03,1.79,0.5,,
,3218153,WALLPLAT BLANK 1G BRN,20,85014-000,14B03,1.39,0.26,,1
,3221843,SWITCH SP 15A IVORY,2,05226-0IS,14B03,12.99,5.41,1,
,3235181,SWITCH COMBO QT DPLX IV,2,05224-2IS,14B03,12.99,5.42,,3
,3235199,SWITCH COMBO QT DPLX WHT,2,05224-2WS,14B03,12.99,5.42,,1
,3251873,RCPTCL OUTLET DUPLEX 15A,7,T5320-00W,14B03,1.99,1.06,8,22
,3251899,RCPTCL OUTLET DEC 15A,4,T5325-00W,14B03,3.99,1.84,10,6
,3253655,OUTLET DUPLX TR 15A IVRY,5,T5320-00I,14B03,1.99,1.06,,
,3253671,RECEPT DPL TMPR IV DECRA,3,T5325-0DI,14B03,3.99,1.84,,
,3287190,RCPTCL TMPR OTLT 15A LT,5,T5320-00T,14B03,1.99,1.06,1,2
,3287406,OUTLET DPLX 15A 125V WHT,3,W5320-T0W,14B03,6.99,2.23,,1
,3292943,RECEPT DPLX 15A LTA 10PK,2,05320-TMP,14B03,7.99,5.1,,
,3368453,SWITCH LTD 1P 20A CLEAR,2,01221-0LC,14B03,21.99,11.79,,
,3407384,HINGED PLUG 15A-ORG.,4,3W101-0OR,14B03,4.99,1.74,2,10
,3423100,OCCUPANCY SENSOR WHT,2,DOS02-1LW,14B03,25.99,14.44,1,
,3423241,OCCUPANCY SWITCH WHT,1,DOS05-1LW,14B03,36.99,17.45,,
,3423258,DIMMER SLIDE LED/CFL IV,3,R61-06674-P0I,14B03,21.99,12.73,,
,3423316,OCCUPNCY UNIV SWITCH IV,6,DOS02-1LI,14B03,25.99,14.44,,
,3423324,OCCUPNCY UNIV SWITCH LA,3,DOS02-1LT,14B03,25.99,14.44,,
,3423332,DIMMER SLIDE SNGL POL IV,2,C21-06672-1LI,14B03,18.99,8.1,,2
,3423340,DIMMER SLIDE SNGL POL LA,2,C28-06672-1LT,14B03,18.99,8.1,,1
,3467941,AFCI OUTLET15A WHT,2,R42-AFTR1-0KW,14B03,29.99,17.06,,2
,3494168,HUMIDTY SENSOR/FAN CNTRL,1,R02-DHS05-1LM,14B03,34.99,24.72,1,
,3496551,USB DUPLX RECEPTACLE WHT,2,R02-T5632-0BW,14B03,24.99,13.79,1,3
